starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 24 11:59:43 2022	1671883183	0	243	243	243
Sat Dec 24 11:59:43 2022	1671883183	0	243	243	243
Sat Dec 24 11:59:42 2022	1671883182	0	243	243	243
Sat Dec 24 11:59:43 2022	1671883183	0	243	243	243
Sat Dec 24 11:59:42 2022	1671883182	0	243	244	243
Sat Dec 24 11:59:43 2022	1671883183	0	244	244	243
Sat Dec 24 11:59:41 2022	1671883181	0	244	244	242
Sat Dec 24 11:59:42 2022	1671883182	0	244	244	243
Sat Dec 24 11:59:45 2022	1671883185	0	244	244	243
Sat Dec 24 11:59:45 2022	1671883185	0	244	244	243
Sat Dec 24 11:59:42 2022	1671883182	0	244	244	243
Sat Dec 24 11:59:41 2022	1671883181	0	244	244	243
Sat Dec 24 11:59:43 2022	1671883183	0	244	244	244
Sat Dec 24 11:59:42 2022	1671883182	0	244	244	244
Sat Dec 24 11:59:45 2022	1671883185	0	244	244	243
Sat Dec 24 11:59:42 2022	1671883182	0	244	244	244
Sat Dec 24 11:59:45 2022	1671883185	0	244	244	244
Sat Dec 24 11:59:42 2022	1671883182	0	244	245	244
Sat Dec 24 11:59:42 2022	1671883182	0	244	245	244
Sat Dec 24 11:59:46 2022	1671883186	0	245	245	244
Sat Dec 24 11:59:42 2022	1671883182	0	245	245	244
Sat Dec 24 11:59:43 2022	1671883183	0	245	245	244
Sat Dec 24 11:59:42 2022	1671883182	0	245	245	244
Sat Dec 24 11:59:41 2022	1671883181	0	245	245	244
Sat Dec 24 11:59:42 2022	1671883182	0	245	245	244
Sat Dec 24 11:59:41 2022	1671883181	0	245	245	244
Sat Dec 24 11:59:42 2022	1671883182	0	245	245	244
Sat Dec 24 11:59:41 2022	1671883181	0	245	245	245
Sat Dec 24 11:59:43 2022	1671883183	0	245	245	243
Sat Dec 24 11:59:42 2022	1671883182	0	245	245	245
Sat Dec 24 11:59:41 2022	1671883181	0	245	245	245
Sat Dec 24 11:59:43 2022	1671883183	0	245	245	244
Sat Dec 24 11:59:42 2022	1671883182	0	245	245	245
Sat Dec 24 11:59:44 2022	1671883184	0	245	245	245
Sat Dec 24 11:59:45 2022	1671883185	0	245	245	245
Sat Dec 24 11:59:43 2022	1671883183	0	245	245	245
Sat Dec 24 11:59:42 2022	1671883182	0	246	246	245
Sat Dec 24 11:59:42 2022	1671883182	0	246	246	245
Sat Dec 24 11:59:42 2022	1671883182	0	246	246	245
Sat Dec 24 11:59:41 2022	1671883181	0	246	246	243
Sat Dec 24 11:59:42 2022	1671883182	0	246	246	245
Sat Dec 24 11:59:42 2022	1671883182	0	246	246	245
Sat Dec 24 11:59:44 2022	1671883184	0	246	246	245
Sat Dec 24 11:59:44 2022	1671883184	0	246	246	244
Sat Dec 24 11:59:42 2022	1671883182	0	246	246	246
Sat Dec 24 11:59:41 2022	1671883181	0	246	246	246
Sat Dec 24 11:59:42 2022	1671883182	0	246	246	246
Sat Dec 24 11:59:42 2022	1671883182	0	246	246	246
Sat Dec 24 11:59:44 2022	1671883184	0	246	246	246
Sat Dec 24 11:59:43 2022	1671883183	0	246	246	246
Sat Dec 24 11:59:41 2022	1671883181	0	246	246	246
Sat Dec 24 11:59:44 2022	1671883184	0	246	246	246
Sat Dec 24 11:59:41 2022	1671883181	0	246	246	246
Sat Dec 24 11:59:41 2022	1671883181	1	245	246	244
Sat Dec 24 11:59:46 2022	1671883186	0	246	247	246
Sat Dec 24 11:59:43 2022	1671883183	0	246	247	246
Sat Dec 24 11:59:42 2022	1671883182	0	247	247	246
Sat Dec 24 11:59:42 2022	1671883182	0	247	247	246
Sat Dec 24 11:59:43 2022	1671883183	0	247	247	246
Sat Dec 24 11:59:43 2022	1671883183	0	247	247	246
Sat Dec 24 11:59:42 2022	1671883182	0	247	247	246
Sat Dec 24 11:59:44 2022	1671883184	0	247	247	244
Sat Dec 24 11:59:43 2022	1671883183	0	247	247	246
Sat Dec 24 11:59:42 2022	1671883182	0	247	247	246
Sat Dec 24 11:59:42 2022	1671883182	0	247	247	246
Sat Dec 24 11:59:44 2022	1671883184	0	247	247	246
Sat Dec 24 11:59:41 2022	1671883181	0	247	247	246
Sat Dec 24 11:59:43 2022	1671883183	0	247	247	246
Sat Dec 24 11:59:43 2022	1671883183	0	247	247	246
Sat Dec 24 11:59:41 2022	1671883181	0	247	247	247
Sat Dec 24 11:59:42 2022	1671883182	0	247	247	247
Sat Dec 24 11:59:42 2022	1671883182	0	247	247	247
Sat Dec 24 11:59:43 2022	1671883183	0	247	247	247
Sat Dec 24 11:59:45 2022	1671883185	0	247	248	247
Sat Dec 24 11:59:41 2022	1671883181	0	247	248	247
Sat Dec 24 11:59:44 2022	1671883184	0	248	248	247
Sat Dec 24 11:59:42 2022	1671883182	0	248	248	247
Sat Dec 24 11:59:44 2022	1671883184	0	248	248	247
Sat Dec 24 11:59:42 2022	1671883182	0	248	248	247
Sat Dec 24 11:59:42 2022	1671883182	0	248	248	247
Sat Dec 24 11:59:42 2022	1671883182	0	248	248	247
Sat Dec 24 11:59:42 2022	1671883182	0	248	248	247
Sat Dec 24 11:59:43 2022	1671883183	0	248	248	247
Sat Dec 24 11:59:44 2022	1671883184	0	248	248	247
Sat Dec 24 11:59:43 2022	1671883183	0	248	248	247
Sat Dec 24 11:59:42 2022	1671883182	0	248	248	247
Sat Dec 24 11:59:43 2022	1671883183	0	248	248	247
Sat Dec 24 11:59:45 2022	1671883185	0	248	248	248
Sat Dec 24 11:59:43 2022	1671883183	0	248	248	248
Sat Dec 24 11:59:43 2022	1671883183	0	248	248	247
Sat Dec 24 11:59:42 2022	1671883182	0	248	248	248
Sat Dec 24 11:59:45 2022	1671883185	0	248	248	248
Sat Dec 24 11:59:42 2022	1671883182	0	248	248	248
Sat Dec 24 11:59:41 2022	1671883181	0	248	248	248
Sat Dec 24 11:59:41 2022	1671883181	0	248	248	248
Sat Dec 24 11:59:43 2022	1671883183	0	248	249	248
Sat Dec 24 11:59:42 2022	1671883182	0	249	249	248
Sat Dec 24 11:59:42 2022	1671883182	0	249	249	248
Sat Dec 24 11:59:45 2022	1671883185	0	249	249	248
Sat Dec 24 11:59:45 2022	1671883185	0	249	249	248
Sat Dec 24 11:59:45 2022	1671883185	0	249	249	248
Sat Dec 24 11:59:42 2022	1671883182	0	249	249	248
Sat Dec 24 11:59:46 2022	1671883186	0	249	249	248
Sat Dec 24 11:59:42 2022	1671883182	0	249	249	248
Sat Dec 24 11:59:45 2022	1671883185	0	249	249	248
Sat Dec 24 11:59:41 2022	1671883181	0	249	249	249
Sat Dec 24 11:59:45 2022	1671883185	0	249	249	249
Sat Dec 24 11:59:43 2022	1671883183	0	249	249	249
Sat Dec 24 11:59:42 2022	1671883182	0	249	249	249
Sat Dec 24 11:59:41 2022	1671883181	0	249	249	249
Sat Dec 24 11:59:44 2022	1671883184	0	249	249	248
Sat Dec 24 11:59:41 2022	1671883181	0	249	249	249
Sat Dec 24 11:59:43 2022	1671883183	0	249	249	248
Sat Dec 24 11:59:41 2022	1671883181	0	249	249	249
Sat Dec 24 11:59:41 2022	1671883181	0	249	249	249
Sat Dec 24 11:59:42 2022	1671883182	0	249	250	249
Sat Dec 24 11:59:45 2022	1671883185	0	250	250	249
Sat Dec 24 11:59:41 2022	1671883181	0	250	250	248
Sat Dec 24 11:59:42 2022	1671883182	0	250	250	249
Sat Dec 24 11:59:43 2022	1671883183	0	250	250	248
Sat Dec 24 11:59:41 2022	1671883181	0	250	250	249
Sat Dec 24 11:59:43 2022	1671883183	0	250	250	249
Sat Dec 24 11:59:42 2022	1671883182	0	250	250	249
Sat Dec 24 11:59:43 2022	1671883183	0	250	250	249
Sat Dec 24 11:59:43 2022	1671883183	0	250	250	249
Sat Dec 24 11:59:41 2022	1671883181	0	250	250	249
Sat Dec 24 11:59:43 2022	1671883183	0	250	250	249
Sat Dec 24 11:59:42 2022	1671883182	0	250	250	250
Sat Dec 24 11:59:42 2022	1671883182	0	250	250	249
Sat Dec 24 11:59:43 2022	1671883183	0	250	250	250
Sat Dec 24 11:59:42 2022	1671883182	0	250	250	250
Sat Dec 24 11:59:42 2022	1671883182	0	250	250	250
Sat Dec 24 11:59:41 2022	1671883181	0	250	250	249
Sat Dec 24 11:59:43 2022	1671883183	0	250	250	249
Sat Dec 24 11:59:43 2022	1671883183	0	250	250	250
Sat Dec 24 11:59:41 2022	1671883181	0	250	250	250
Sat Dec 24 11:59:41 2022	1671883181	0	250	250	250
Sat Dec 24 11:59:43 2022	1671883183	0	250	250	250
Sat Dec 24 11:59:42 2022	1671883182	0	250	250	250
Sat Dec 24 11:59:45 2022	1671883185	0	250	250	248
Sat Dec 24 11:59:41 2022	1671883181	0	250	250	250
Sat Dec 24 11:59:41 2022	1671883181	0	250	251	250
Sat Dec 24 11:59:42 2022	1671883182	0	251	251	250
Sat Dec 24 11:59:42 2022	1671883182	0	251	251	250
Sat Dec 24 11:59:41 2022	1671883181	0	251	251	250
Sat Dec 24 11:59:42 2022	1671883182	0	251	251	250
Sat Dec 24 11:59:42 2022	1671883182	0	251	251	250
Sat Dec 24 11:59:45 2022	1671883185	1	250	251	250
Sat Dec 24 11:59:44 2022	1671883184	0	251	251	250
Sat Dec 24 11:59:41 2022	1671883181	0	251	251	251
Sat Dec 24 11:59:44 2022	1671883184	0	251	251	251
Sat Dec 24 11:59:44 2022	1671883184	0	251	251	251
Sat Dec 24 11:59:44 2022	1671883184	0	251	251	249
Sat Dec 24 11:59:43 2022	1671883183	0	251	251	251
Sat Dec 24 11:59:44 2022	1671883184	0	251	251	251
Sat Dec 24 11:59:42 2022	1671883182	0	251	251	251
Sat Dec 24 11:59:43 2022	1671883183	0	251	251	251
Sat Dec 24 11:59:43 2022	1671883183	0	251	251	251
Sat Dec 24 11:59:41 2022	1671883181	0	251	252	251
Sat Dec 24 11:59:44 2022	1671883184	0	251	252	251
Sat Dec 24 11:59:44 2022	1671883184	0	251	252	251
Sat Dec 24 11:59:41 2022	1671883181	0	251	252	251
Sat Dec 24 11:59:42 2022	1671883182	0	252	252	251
Sat Dec 24 11:59:43 2022	1671883183	0	252	252	251
Sat Dec 24 11:59:44 2022	1671883184	0	252	252	251
Sat Dec 24 11:59:41 2022	1671883181	0	252	252	251
Sat Dec 24 11:59:43 2022	1671883183	0	252	252	252
Sat Dec 24 11:59:42 2022	1671883182	0	252	252	251
Sat Dec 24 11:59:41 2022	1671883181	0	252	252	252
Sat Dec 24 11:59:41 2022	1671883181	0	252	252	252
Sat Dec 24 11:59:43 2022	1671883183	0	252	252	252
Sat Dec 24 11:59:45 2022	1671883185	0	252	252	252
Sat Dec 24 11:59:42 2022	1671883182	0	252	252	251
Sat Dec 24 11:59:44 2022	1671883184	0	252	252	252
Sat Dec 24 11:59:44 2022	1671883184	0	252	252	252
Sat Dec 24 11:59:42 2022	1671883182	0	253	253	252
Sat Dec 24 11:59:42 2022	1671883182	0	253	253	252
Sat Dec 24 11:59:44 2022	1671883184	0	253	253	252
Sat Dec 24 11:59:41 2022	1671883181	0	253	253	252
Sat Dec 24 11:59:45 2022	1671883185	0	253	253	252
Sat Dec 24 11:59:45 2022	1671883185	0	253	253	252
Sat Dec 24 11:59:42 2022	1671883182	0	253	253	252
Sat Dec 24 11:59:42 2022	1671883182	0	253	253	252
Sat Dec 24 11:59:42 2022	1671883182	0	253	253	252
Sat Dec 24 11:59:41 2022	1671883181	0	253	253	252
Sat Dec 24 11:59:45 2022	1671883185	0	253	253	250
Sat Dec 24 11:59:43 2022	1671883183	0	253	253	253
Sat Dec 24 11:59:43 2022	1671883183	0	253	253	249
Sat Dec 24 11:59:44 2022	1671883184	0	253	253	253
Sat Dec 24 11:59:43 2022	1671883183	0	253	253	253
Sat Dec 24 11:59:43 2022	1671883183	0	253	253	252
Sat Dec 24 11:59:46 2022	1671883186	0	253	253	253
Sat Dec 24 11:59:42 2022	1671883182	0	253	253	253
Sat Dec 24 11:59:41 2022	1671883181	0	253	253	253
Sat Dec 24 11:59:43 2022	1671883183	0	253	253	253
Sat Dec 24 11:59:42 2022	1671883182	0	253	253	253
Sat Dec 24 11:59:41 2022	1671883181	0	253	253	253
Sat Dec 24 11:59:44 2022	1671883184	0	253	253	253
Sat Dec 24 11:59:46 2022	1671883186	0	253	253	251
Sat Dec 24 11:59:42 2022	1671883182	0	253	253	253
Sat Dec 24 11:59:43 2022	1671883183	0	253	254	253
Sat Dec 24 11:59:44 2022	1671883184	0	253	254	251
Sat Dec 24 11:59:43 2022	1671883183	0	254	254	252
Sat Dec 24 11:59:44 2022	1671883184	0	254	254	253
Sat Dec 24 11:59:43 2022	1671883183	0	254	254	253
Sat Dec 24 11:59:45 2022	1671883185	0	254	254	253
Sat Dec 24 11:59:42 2022	1671883182	0	254	254	253
Sat Dec 24 11:59:45 2022	1671883185	0	254	254	253
Sat Dec 24 11:59:43 2022	1671883183	0	254	254	252
Sat Dec 24 11:59:42 2022	1671883182	0	254	254	253
Sat Dec 24 11:59:41 2022	1671883181	0	254	254	253
Sat Dec 24 11:59:41 2022	1671883181	0	254	254	253
Sat Dec 24 11:59:42 2022	1671883182	0	254	254	254
Sat Dec 24 11:59:42 2022	1671883182	0	254	254	254
Sat Dec 24 11:59:44 2022	1671883184	0	254	254	254
Sat Dec 24 11:59:42 2022	1671883182	0	254	254	254
Sat Dec 24 11:59:44 2022	1671883184	0	254	254	254
Sat Dec 24 11:59:43 2022	1671883183	0	254	254	253
Sat Dec 24 11:59:43 2022	1671883183	0	254	254	254
Sat Dec 24 11:59:42 2022	1671883182	0	254	254	254
Sat Dec 24 11:59:46 2022	1671883186	0	254	254	254
Sat Dec 24 11:59:46 2022	1671883186	0	254	254	253
Sat Dec 24 11:59:41 2022	1671883181	0	254	254	254
Sat Dec 24 11:59:41 2022	1671883181	0	254	254	254
Sat Dec 24 11:59:42 2022	1671883182	0	254	254	254
Sat Dec 24 11:59:42 2022	1671883182	0	254	254	254
Sat Dec 24 11:59:42 2022	1671883182	0	255	255	254
Sat Dec 24 11:59:43 2022	1671883183	0	255	255	254
Sat Dec 24 11:59:43 2022	1671883183	0	255	255	254
Sat Dec 24 11:59:43 2022	1671883183	0	255	255	254
Sat Dec 24 11:59:42 2022	1671883182	0	255	255	254
Sat Dec 24 11:59:45 2022	1671883185	0	255	255	254
Sat Dec 24 11:59:44 2022	1671883184	0	255	255	254
Sat Dec 24 11:59:45 2022	1671883185	0	255	255	254
Sat Dec 24 11:59:44 2022	1671883184	0	255	255	254
Sat Dec 24 11:59:43 2022	1671883183	0	255	255	255
Sat Dec 24 11:59:43 2022	1671883183	0	255	255	254
Sat Dec 24 11:59:44 2022	1671883184	0	255	255	254
Sat Dec 24 11:59:44 2022	1671883184	0	255	255	255
Sat Dec 24 11:59:41 2022	1671883181	0	255	255	255
Sat Dec 24 11:59:46 2022	1671883186	0	255	255	254
Sat Dec 24 11:59:44 2022	1671883184	0	255	255	255
Sat Dec 24 11:59:44 2022	1671883184	0	255	255	255
Sat Dec 24 11:59:43 2022	1671883183	0	255	255	255
Sat Dec 24 11:59:44 2022	1671883184	0	255	255	255
Sat Dec 24 11:59:43 2022	1671883183	0	255	255	255
Sat Dec 24 11:59:43 2022	1671883183	0	255	255	254
Sat Dec 24 11:59:45 2022	1671883185	0	255	255	253
Sat Dec 24 11:59:41 2022	1671883181	1	255	255	254
Sat Dec 24 11:59:43 2022	1671883183	0	255	255	255
Sat Dec 24 11:59:45 2022	1671883185	0	255	255	254
Sat Dec 24 11:59:45 2022	1671883185	0	255	255	255
Sat Dec 24 11:59:45 2022	1671883185	0	255	255	255
Sat Dec 24 11:59:43 2022	1671883183	0	255	255	255
Sat Dec 24 11:59:42 2022	1671883182	0	256	256	255
Sat Dec 24 11:59:42 2022	1671883182	0	256	256	255
Sat Dec 24 11:59:45 2022	1671883185	0	256	256	255
Sat Dec 24 11:59:43 2022	1671883183	0	256	256	255
Sat Dec 24 11:59:42 2022	1671883182	0	256	256	255
Sat Dec 24 11:59:41 2022	1671883181	0	256	256	255
Sat Dec 24 11:59:43 2022	1671883183	0	256	256	255
Sat Dec 24 11:59:45 2022	1671883185	0	256	256	255
Sat Dec 24 11:59:43 2022	1671883183	0	256	256	256
Sat Dec 24 11:59:43 2022	1671883183	0	256	256	256
Sat Dec 24 11:59:41 2022	1671883181	0	256	256	255
Sat Dec 24 11:59:42 2022	1671883182	0	256	256	256
Sat Dec 24 11:59:43 2022	1671883183	0	256	256	256
Sat Dec 24 11:59:43 2022	1671883183	0	256	256	255
Sat Dec 24 11:59:44 2022	1671883184	0	256	256	256
Sat Dec 24 11:59:41 2022	1671883181	0	256	256	255
Sat Dec 24 11:59:43 2022	1671883183	0	256	256	255
Sat Dec 24 11:59:41 2022	1671883181	0	256	256	256
Sat Dec 24 11:59:45 2022	1671883185	0	256	256	256
Sat Dec 24 11:59:44 2022	1671883184	0	256	256	254
Sat Dec 24 11:59:43 2022	1671883183	0	256	256	256
Sat Dec 24 11:59:44 2022	1671883184	0	256	256	255
Sat Dec 24 11:59:45 2022	1671883185	0	257	257	256
Sat Dec 24 11:59:43 2022	1671883183	0	257	257	256
Sat Dec 24 11:59:41 2022	1671883181	0	257	257	256
Sat Dec 24 11:59:45 2022	1671883185	0	257	257	254
Sat Dec 24 11:59:43 2022	1671883183	0	257	257	257
Sat Dec 24 11:59:41 2022	1671883181	0	257	257	256
Sat Dec 24 11:59:46 2022	1671883186	0	257	257	253
Sat Dec 24 11:59:42 2022	1671883182	0	257	257	256
Sat Dec 24 11:59:43 2022	1671883183	0	257	257	257
Sat Dec 24 11:59:42 2022	1671883182	0	257	257	257
Sat Dec 24 11:59:42 2022	1671883182	0	257	257	257
Sat Dec 24 11:59:42 2022	1671883182	0	257	257	257
Sat Dec 24 11:59:41 2022	1671883181	0	257	257	257
Sat Dec 24 11:59:45 2022	1671883185	0	257	257	256
Sat Dec 24 11:59:44 2022	1671883184	0	257	257	257
Sat Dec 24 11:59:46 2022	1671883186	0	257	257	257
Sat Dec 24 11:59:42 2022	1671883182	0	257	257	257
Sat Dec 24 11:59:44 2022	1671883184	0	257	257	257
Sat Dec 24 11:59:43 2022	1671883183	0	257	257	257
Sat Dec 24 11:59:44 2022	1671883184	0	257	257	257
Sat Dec 24 11:59:42 2022	1671883182	0	257	257	257
Sat Dec 24 11:59:42 2022	1671883182	0	257	257	257
Sat Dec 24 11:59:45 2022	1671883185	0	257	258	255
Sat Dec 24 11:59:44 2022	1671883184	0	258	258	257
Sat Dec 24 11:59:41 2022	1671883181	0	258	258	257
Sat Dec 24 11:59:43 2022	1671883183	0	258	258	257
Sat Dec 24 11:59:42 2022	1671883182	0	258	258	257
Sat Dec 24 11:59:45 2022	1671883185	0	258	258	257
Sat Dec 24 11:59:46 2022	1671883186	0	258	258	257
Sat Dec 24 11:59:42 2022	1671883182	0	258	258	257
Sat Dec 24 11:59:41 2022	1671883181	0	258	258	256
Sat Dec 24 11:59:43 2022	1671883183	0	258	258	257
Sat Dec 24 11:59:41 2022	1671883181	0	258	258	257
Sat Dec 24 11:59:45 2022	1671883185	0	258	258	257
Sat Dec 24 11:59:41 2022	1671883181	0	258	258	258
Sat Dec 24 11:59:44 2022	1671883184	0	258	258	258
Sat Dec 24 11:59:46 2022	1671883186	0	258	258	257
Sat Dec 24 11:59:41 2022	1671883181	0	258	258	258
Sat Dec 24 11:59:42 2022	1671883182	0	258	258	258
Sat Dec 24 11:59:45 2022	1671883185	0	258	258	258
Sat Dec 24 11:59:43 2022	1671883183	0	258	258	258
Sat Dec 24 11:59:45 2022	1671883185	0	258	259	258
Sat Dec 24 11:59:43 2022	1671883183	0	258	259	258
Sat Dec 24 11:59:45 2022	1671883185	0	259	259	258
Sat Dec 24 11:59:41 2022	1671883181	0	259	259	258
Sat Dec 24 11:59:42 2022	1671883182	0	259	259	258
Sat Dec 24 11:59:43 2022	1671883183	0	259	259	258
Sat Dec 24 11:59:43 2022	1671883183	0	259	259	258
Sat Dec 24 11:59:42 2022	1671883182	0	259	259	258
Sat Dec 24 11:59:41 2022	1671883181	0	259	259	258
Sat Dec 24 11:59:44 2022	1671883184	0	259	259	258
Sat Dec 24 11:59:42 2022	1671883182	0	259	259	259
Sat Dec 24 11:59:42 2022	1671883182	0	259	259	259
Sat Dec 24 11:59:42 2022	1671883182	0	259	259	259
Sat Dec 24 11:59:45 2022	1671883185	0	259	259	258
Sat Dec 24 11:59:44 2022	1671883184	0	259	259	259
Sat Dec 24 11:59:42 2022	1671883182	0	259	259	259
Sat Dec 24 11:59:42 2022	1671883182	0	259	259	259
Sat Dec 24 11:59:41 2022	1671883181	0	259	259	259
Sat Dec 24 11:59:41 2022	1671883181	0	260	260	259
Sat Dec 24 11:59:45 2022	1671883185	0	260	260	259
Sat Dec 24 11:59:42 2022	1671883182	0	260	260	259
Sat Dec 24 11:59:43 2022	1671883183	0	260	260	259
Sat Dec 24 11:59:43 2022	1671883183	0	260	260	259
Sat Dec 24 11:59:44 2022	1671883184	0	260	260	258
Sat Dec 24 11:59:42 2022	1671883182	0	260	260	259
Sat Dec 24 11:59:45 2022	1671883185	0	260	260	259
Sat Dec 24 11:59:45 2022	1671883185	0	260	260	259
Sat Dec 24 11:59:41 2022	1671883181	0	260	260	260
Sat Dec 24 11:59:43 2022	1671883183	0	260	260	259
Sat Dec 24 11:59:46 2022	1671883186	0	260	260	260
Sat Dec 24 11:59:44 2022	1671883184	0	260	260	260
Sat Dec 24 11:59:43 2022	1671883183	0	260	260	260
Sat Dec 24 11:59:41 2022	1671883181	0	260	260	260
Sat Dec 24 11:59:41 2022	1671883181	1	260	260	259
Sat Dec 24 11:59:41 2022	1671883181	0	260	260	260
Sat Dec 24 11:59:42 2022	1671883182	0	260	261	259
Sat Dec 24 11:59:44 2022	1671883184	0	260	261	260
Sat Dec 24 11:59:43 2022	1671883183	0	261	261	260
Sat Dec 24 11:59:44 2022	1671883184	1	260	261	258
Sat Dec 24 11:59:44 2022	1671883184	0	261	261	259
Sat Dec 24 11:59:42 2022	1671883182	0	261	261	260
Sat Dec 24 11:59:42 2022	1671883182	0	261	261	259
Sat Dec 24 11:59:46 2022	1671883186	0	261	261	261
Sat Dec 24 11:59:41 2022	1671883181	1	260	261	260
Sat Dec 24 11:59:42 2022	1671883182	0	261	261	261
Sat Dec 24 11:59:45 2022	1671883185	0	261	261	259
Sat Dec 24 11:59:42 2022	1671883182	0	261	261	259
Sat Dec 24 11:59:44 2022	1671883184	0	261	261	261
Sat Dec 24 11:59:45 2022	1671883185	0	261	261	261
Sat Dec 24 11:59:43 2022	1671883183	0	261	261	259
Sat Dec 24 11:59:42 2022	1671883182	0	261	261	260
Sat Dec 24 11:59:42 2022	1671883182	0	261	262	255
Sat Dec 24 11:59:42 2022	1671883182	0	261	262	261
Sat Dec 24 11:59:43 2022	1671883183	0	262	262	260
Sat Dec 24 11:59:44 2022	1671883184	0	261	262	261
Sat Dec 24 11:59:42 2022	1671883182	0	262	262	261
Sat Dec 24 11:59:43 2022	1671883183	0	262	262	261
Sat Dec 24 11:59:45 2022	1671883185	0	262	262	261
Sat Dec 24 11:59:43 2022	1671883183	0	262	262	261
Sat Dec 24 11:59:43 2022	1671883183	0	262	262	261
Sat Dec 24 11:59:44 2022	1671883184	0	262	262	261
Sat Dec 24 11:59:42 2022	1671883182	0	262	262	261
Sat Dec 24 11:59:43 2022	1671883183	0	262	262	261
Sat Dec 24 11:59:42 2022	1671883182	0	262	262	261
Sat Dec 24 11:59:45 2022	1671883185	0	262	262	261
Sat Dec 24 11:59:46 2022	1671883186	0	262	262	259
Sat Dec 24 11:59:44 2022	1671883184	0	262	262	261
Sat Dec 24 11:59:44 2022	1671883184	0	262	262	262
Sat Dec 24 11:59:42 2022	1671883182	0	262	262	262
Sat Dec 24 11:59:45 2022	1671883185	0	262	262	262
Sat Dec 24 11:59:46 2022	1671883186	0	262	262	262
Sat Dec 24 11:59:42 2022	1671883182	0	262	262	262
Sat Dec 24 11:59:41 2022	1671883181	0	262	262	262
Sat Dec 24 11:59:45 2022	1671883185	0	262	263	262
Sat Dec 24 11:59:42 2022	1671883182	0	262	263	262
Sat Dec 24 11:59:42 2022	1671883182	0	263	263	262
Sat Dec 24 11:59:44 2022	1671883184	0	263	263	262
Sat Dec 24 11:59:44 2022	1671883184	0	263	263	262
Sat Dec 24 11:59:42 2022	1671883182	0	263	263	262
Sat Dec 24 11:59:41 2022	1671883181	0	263	263	262
Sat Dec 24 11:59:42 2022	1671883182	0	263	263	262
Sat Dec 24 11:59:46 2022	1671883186	0	263	263	261
Sat Dec 24 11:59:42 2022	1671883182	0	263	263	262
Sat Dec 24 11:59:43 2022	1671883183	0	263	263	262
Sat Dec 24 11:59:45 2022	1671883185	0	263	263	262
Sat Dec 24 11:59:42 2022	1671883182	0	263	263	262
Sat Dec 24 11:59:42 2022	1671883182	0	263	263	260
Sat Dec 24 11:59:41 2022	1671883181	0	263	263	263
Sat Dec 24 11:59:41 2022	1671883181	0	263	263	263
Sat Dec 24 11:59:41 2022	1671883181	2	262	263	261
Sat Dec 24 11:59:43 2022	1671883183	0	263	263	263
Sat Dec 24 11:59:45 2022	1671883185	0	263	263	263
Sat Dec 24 11:59:41 2022	1671883181	0	263	263	263
Sat Dec 24 11:59:43 2022	1671883183	0	263	263	263
Sat Dec 24 11:59:44 2022	1671883184	0	263	264	263
Sat Dec 24 11:59:42 2022	1671883182	0	264	264	263
Sat Dec 24 11:59:46 2022	1671883186	0	264	264	263
Sat Dec 24 11:59:45 2022	1671883185	0	264	264	263
Sat Dec 24 11:59:41 2022	1671883181	0	264	264	263
Sat Dec 24 11:59:41 2022	1671883181	1	263	264	262
Sat Dec 24 11:59:41 2022	1671883181	0	264	264	263
Sat Dec 24 11:59:45 2022	1671883185	0	264	264	263
Sat Dec 24 11:59:44 2022	1671883184	0	264	264	263
Sat Dec 24 11:59:46 2022	1671883186	0	264	264	261
Sat Dec 24 11:59:41 2022	1671883181	0	264	264	263
Sat Dec 24 11:59:42 2022	1671883182	0	264	264	263
Sat Dec 24 11:59:41 2022	1671883181	0	264	264	264
Sat Dec 24 11:59:42 2022	1671883182	0	264	264	263
Sat Dec 24 11:59:46 2022	1671883186	0	264	264	263
Sat Dec 24 11:59:44 2022	1671883184	0	264	264	264
Sat Dec 24 11:59:41 2022	1671883181	0	264	264	264
Sat Dec 24 11:59:42 2022	1671883182	0	264	264	264
Sat Dec 24 11:59:44 2022	1671883184	0	264	264	264
Sat Dec 24 11:59:41 2022	1671883181	0	264	264	264
Sat Dec 24 11:59:41 2022	1671883181	0	264	264	264
Sat Dec 24 11:59:42 2022	1671883182	0	265	265	264
Sat Dec 24 11:59:45 2022	1671883185	0	265	265	264
Sat Dec 24 11:59:41 2022	1671883181	0	265	265	264
Sat Dec 24 11:59:42 2022	1671883182	0	265	265	264
Sat Dec 24 11:59:42 2022	1671883182	0	265	265	265
Sat Dec 24 11:59:44 2022	1671883184	0	265	265	265
Sat Dec 24 11:59:45 2022	1671883185	0	265	265	262
Sat Dec 24 11:59:41 2022	1671883181	0	265	265	265
Sat Dec 24 11:59:43 2022	1671883183	0	265	265	264
Sat Dec 24 11:59:44 2022	1671883184	0	265	265	265
Sat Dec 24 11:59:41 2022	1671883181	0	265	265	264
Sat Dec 24 11:59:42 2022	1671883182	0	265	265	265
Sat Dec 24 11:59:45 2022	1671883185	0	265	265	265
Sat Dec 24 11:59:44 2022	1671883184	0	265	265	265
Sat Dec 24 11:59:41 2022	1671883181	0	265	265	264
Sat Dec 24 11:59:44 2022	1671883184	0	265	265	265
Sat Dec 24 11:59:44 2022	1671883184	0	265	265	265
Sat Dec 24 11:59:41 2022	1671883181	0	265	265	264
