starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 24 11:58:20 2022	1671883100	0	263	263	263
Sat Dec 24 11:58:20 2022	1671883100	0	263	263	263
Sat Dec 24 11:58:16 2022	1671883096	0	263	263	262
Sat Dec 24 11:58:17 2022	1671883097	0	263	263	262
Sat Dec 24 11:58:16 2022	1671883096	0	263	263	263
Sat Dec 24 11:58:17 2022	1671883097	0	263	264	262
Sat Dec 24 11:58:20 2022	1671883100	0	263	264	263
Sat Dec 24 11:58:16 2022	1671883096	0	264	264	263
Sat Dec 24 11:58:17 2022	1671883097	0	264	264	263
Sat Dec 24 11:58:19 2022	1671883099	0	264	264	263
Sat Dec 24 11:58:17 2022	1671883097	0	264	264	263
Sat Dec 24 11:58:19 2022	1671883099	0	264	264	263
Sat Dec 24 11:58:19 2022	1671883099	0	264	264	263
Sat Dec 24 11:58:19 2022	1671883099	0	264	264	263
Sat Dec 24 11:58:16 2022	1671883096	0	264	264	263
Sat Dec 24 11:58:20 2022	1671883100	0	264	264	263
Sat Dec 24 11:58:19 2022	1671883099	0	264	264	264
Sat Dec 24 11:58:18 2022	1671883098	0	264	264	263
Sat Dec 24 11:58:17 2022	1671883097	0	264	264	262
Sat Dec 24 11:58:19 2022	1671883099	0	264	264	262
Sat Dec 24 11:58:18 2022	1671883098	0	264	264	264
Sat Dec 24 11:58:18 2022	1671883098	0	264	264	263
Sat Dec 24 11:58:20 2022	1671883100	0	264	264	264
Sat Dec 24 11:58:18 2022	1671883098	0	264	264	264
Sat Dec 24 11:58:18 2022	1671883098	0	264	264	263
Sat Dec 24 11:58:16 2022	1671883096	0	264	264	263
Sat Dec 24 11:58:19 2022	1671883099	0	264	264	263
Sat Dec 24 11:58:17 2022	1671883097	0	264	264	263
Sat Dec 24 11:58:18 2022	1671883098	0	264	264	264
Sat Dec 24 11:58:19 2022	1671883099	0	264	264	264
Sat Dec 24 11:58:19 2022	1671883099	0	265	265	264
Sat Dec 24 11:58:18 2022	1671883098	0	265	265	264
Sat Dec 24 11:58:18 2022	1671883098	0	265	265	264
Sat Dec 24 11:58:16 2022	1671883096	0	265	265	264
Sat Dec 24 11:58:20 2022	1671883100	0	265	265	264
Sat Dec 24 11:58:17 2022	1671883097	0	265	265	264
Sat Dec 24 11:58:18 2022	1671883098	0	265	265	264
Sat Dec 24 11:58:20 2022	1671883100	0	265	265	264
Sat Dec 24 11:58:20 2022	1671883100	0	265	265	264
Sat Dec 24 11:58:17 2022	1671883097	0	265	265	257
Sat Dec 24 11:58:17 2022	1671883097	0	265	265	264
Sat Dec 24 11:58:17 2022	1671883097	0	265	265	264
Sat Dec 24 11:58:16 2022	1671883096	0	265	265	264
Sat Dec 24 11:58:19 2022	1671883099	0	265	265	265
Sat Dec 24 11:58:15 2022	1671883095	0	265	265	264
Sat Dec 24 11:58:18 2022	1671883098	0	265	265	265
Sat Dec 24 11:58:16 2022	1671883096	0	265	265	264
Sat Dec 24 11:58:18 2022	1671883098	0	265	265	264
Sat Dec 24 11:58:19 2022	1671883099	0	265	265	265
Sat Dec 24 11:58:19 2022	1671883099	0	265	265	265
Sat Dec 24 11:58:19 2022	1671883099	0	265	265	265
Sat Dec 24 11:58:18 2022	1671883098	0	265	265	265
Sat Dec 24 11:58:19 2022	1671883099	0	265	265	265
Sat Dec 24 11:58:17 2022	1671883097	0	265	265	265
Sat Dec 24 11:58:18 2022	1671883098	0	265	265	265
Sat Dec 24 11:58:20 2022	1671883100	0	265	265	265
Sat Dec 24 11:58:15 2022	1671883095	0	265	265	265
Sat Dec 24 11:58:16 2022	1671883096	0	265	265	265
Sat Dec 24 11:58:17 2022	1671883097	0	265	265	265
Sat Dec 24 11:58:16 2022	1671883096	0	266	266	265
Sat Dec 24 11:58:15 2022	1671883095	0	266	266	265
Sat Dec 24 11:58:18 2022	1671883098	0	266	266	265
Sat Dec 24 11:58:16 2022	1671883096	0	266	266	265
Sat Dec 24 11:58:16 2022	1671883096	0	266	266	265
Sat Dec 24 11:58:17 2022	1671883097	0	266	266	265
Sat Dec 24 11:58:20 2022	1671883100	0	266	266	265
Sat Dec 24 11:58:19 2022	1671883099	0	266	266	265
Sat Dec 24 11:58:16 2022	1671883096	0	266	266	265
Sat Dec 24 11:58:17 2022	1671883097	0	266	266	265
Sat Dec 24 11:58:19 2022	1671883099	0	266	266	265
Sat Dec 24 11:58:18 2022	1671883098	0	266	266	265
Sat Dec 24 11:58:16 2022	1671883096	0	266	266	265
Sat Dec 24 11:58:16 2022	1671883096	0	266	266	265
Sat Dec 24 11:58:19 2022	1671883099	0	266	266	265
Sat Dec 24 11:58:19 2022	1671883099	0	266	266	265
Sat Dec 24 11:58:16 2022	1671883096	0	266	266	265
Sat Dec 24 11:58:16 2022	1671883096	0	266	266	266
Sat Dec 24 11:58:20 2022	1671883100	0	266	266	266
Sat Dec 24 11:58:19 2022	1671883099	0	266	266	265
Sat Dec 24 11:58:17 2022	1671883097	0	266	266	265
Sat Dec 24 11:58:17 2022	1671883097	0	266	266	266
Sat Dec 24 11:58:19 2022	1671883099	0	266	266	266
Sat Dec 24 11:58:20 2022	1671883100	0	266	266	266
Sat Dec 24 11:58:19 2022	1671883099	0	266	266	266
Sat Dec 24 11:58:20 2022	1671883100	0	266	266	265
Sat Dec 24 11:58:17 2022	1671883097	0	266	266	266
Sat Dec 24 11:58:19 2022	1671883099	0	266	266	266
Sat Dec 24 11:58:20 2022	1671883100	0	266	266	266
Sat Dec 24 11:58:17 2022	1671883097	0	266	266	266
Sat Dec 24 11:58:16 2022	1671883096	0	266	266	266
Sat Dec 24 11:58:18 2022	1671883098	0	266	266	266
Sat Dec 24 11:58:15 2022	1671883095	1	266	266	265
Sat Dec 24 11:58:18 2022	1671883098	0	266	267	266
Sat Dec 24 11:58:19 2022	1671883099	0	266	267	266
Sat Dec 24 11:58:19 2022	1671883099	0	267	267	266
Sat Dec 24 11:58:19 2022	1671883099	0	267	267	266
Sat Dec 24 11:58:18 2022	1671883098	0	267	267	266
Sat Dec 24 11:58:17 2022	1671883097	0	267	267	266
Sat Dec 24 11:58:19 2022	1671883099	0	267	267	266
Sat Dec 24 11:58:19 2022	1671883099	0	267	267	266
Sat Dec 24 11:58:20 2022	1671883100	0	267	267	266
Sat Dec 24 11:58:20 2022	1671883100	0	267	267	266
Sat Dec 24 11:58:19 2022	1671883099	0	267	267	266
Sat Dec 24 11:58:19 2022	1671883099	0	267	267	267
Sat Dec 24 11:58:16 2022	1671883096	0	267	267	266
Sat Dec 24 11:58:16 2022	1671883096	0	267	267	267
Sat Dec 24 11:58:20 2022	1671883100	0	267	267	266
Sat Dec 24 11:58:19 2022	1671883099	0	267	267	267
Sat Dec 24 11:58:16 2022	1671883096	0	267	267	265
Sat Dec 24 11:58:19 2022	1671883099	0	267	267	267
Sat Dec 24 11:58:20 2022	1671883100	0	267	267	266
Sat Dec 24 11:58:18 2022	1671883098	0	267	267	267
Sat Dec 24 11:58:20 2022	1671883100	0	267	267	267
Sat Dec 24 11:58:18 2022	1671883098	0	267	267	267
Sat Dec 24 11:58:17 2022	1671883097	0	267	267	267
Sat Dec 24 11:58:17 2022	1671883097	0	267	267	266
Sat Dec 24 11:58:19 2022	1671883099	0	267	267	267
Sat Dec 24 11:58:18 2022	1671883098	0	267	267	267
Sat Dec 24 11:58:18 2022	1671883098	0	268	268	259
Sat Dec 24 11:58:17 2022	1671883097	0	268	268	267
Sat Dec 24 11:58:16 2022	1671883096	0	268	268	267
Sat Dec 24 11:58:19 2022	1671883099	0	268	268	267
Sat Dec 24 11:58:20 2022	1671883100	0	268	268	267
Sat Dec 24 11:58:17 2022	1671883097	0	268	268	267
Sat Dec 24 11:58:20 2022	1671883100	0	268	268	268
Sat Dec 24 11:58:15 2022	1671883095	0	268	268	268
Sat Dec 24 11:58:19 2022	1671883099	0	268	268	267
Sat Dec 24 11:58:17 2022	1671883097	0	268	268	268
Sat Dec 24 11:58:17 2022	1671883097	0	268	268	268
Sat Dec 24 11:58:16 2022	1671883096	0	268	268	268
Sat Dec 24 11:58:15 2022	1671883095	0	268	268	268
Sat Dec 24 11:58:16 2022	1671883096	0	268	268	268
Sat Dec 24 11:58:19 2022	1671883099	0	268	268	268
Sat Dec 24 11:58:20 2022	1671883100	0	268	269	268
Sat Dec 24 11:58:18 2022	1671883098	0	268	269	268
Sat Dec 24 11:58:17 2022	1671883097	0	269	269	268
Sat Dec 24 11:58:19 2022	1671883099	0	269	269	268
Sat Dec 24 11:58:19 2022	1671883099	0	269	269	268
Sat Dec 24 11:58:16 2022	1671883096	0	269	269	268
Sat Dec 24 11:58:18 2022	1671883098	0	269	269	268
Sat Dec 24 11:58:18 2022	1671883098	0	269	269	268
Sat Dec 24 11:58:18 2022	1671883098	0	269	269	268
Sat Dec 24 11:58:16 2022	1671883096	0	269	269	268
Sat Dec 24 11:58:17 2022	1671883097	0	269	269	268
Sat Dec 24 11:58:16 2022	1671883096	0	269	269	268
Sat Dec 24 11:58:16 2022	1671883096	0	269	269	268
Sat Dec 24 11:58:17 2022	1671883097	0	269	269	269
Sat Dec 24 11:58:18 2022	1671883098	0	269	269	268
Sat Dec 24 11:58:20 2022	1671883100	0	269	269	269
Sat Dec 24 11:58:20 2022	1671883100	0	269	269	269
Sat Dec 24 11:58:18 2022	1671883098	0	269	269	268
Sat Dec 24 11:58:16 2022	1671883096	0	269	269	269
Sat Dec 24 11:58:16 2022	1671883096	0	269	269	269
Sat Dec 24 11:58:18 2022	1671883098	0	269	269	269
Sat Dec 24 11:58:20 2022	1671883100	0	269	269	268
Sat Dec 24 11:58:20 2022	1671883100	0	269	269	269
Sat Dec 24 11:58:16 2022	1671883096	0	269	269	268
Sat Dec 24 11:58:18 2022	1671883098	0	269	269	269
Sat Dec 24 11:58:19 2022	1671883099	0	269	269	269
Sat Dec 24 11:58:16 2022	1671883096	0	269	270	269
Sat Dec 24 11:58:19 2022	1671883099	0	269	270	269
Sat Dec 24 11:58:18 2022	1671883098	0	270	270	269
Sat Dec 24 11:58:19 2022	1671883099	0	270	270	269
Sat Dec 24 11:58:18 2022	1671883098	0	269	270	268
Sat Dec 24 11:58:20 2022	1671883100	0	270	270	269
Sat Dec 24 11:58:19 2022	1671883099	0	270	270	269
Sat Dec 24 11:58:15 2022	1671883095	0	270	270	269
Sat Dec 24 11:58:17 2022	1671883097	0	270	270	269
Sat Dec 24 11:58:18 2022	1671883098	0	270	270	269
Sat Dec 24 11:58:19 2022	1671883099	0	270	270	268
Sat Dec 24 11:58:16 2022	1671883096	0	270	270	270
Sat Dec 24 11:58:18 2022	1671883098	0	270	270	270
Sat Dec 24 11:58:17 2022	1671883097	0	270	270	266
Sat Dec 24 11:58:19 2022	1671883099	0	270	270	270
Sat Dec 24 11:58:20 2022	1671883100	0	270	270	270
Sat Dec 24 11:58:19 2022	1671883099	0	270	270	269
Sat Dec 24 11:58:18 2022	1671883098	0	270	270	270
Sat Dec 24 11:58:20 2022	1671883100	0	270	270	268
Sat Dec 24 11:58:16 2022	1671883096	0	270	270	270
Sat Dec 24 11:58:18 2022	1671883098	0	270	270	270
Sat Dec 24 11:58:16 2022	1671883096	0	270	270	270
Sat Dec 24 11:58:18 2022	1671883098	0	270	270	270
Sat Dec 24 11:58:17 2022	1671883097	0	270	270	270
Sat Dec 24 11:58:17 2022	1671883097	0	271	271	270
Sat Dec 24 11:58:19 2022	1671883099	0	271	271	270
Sat Dec 24 11:58:16 2022	1671883096	0	271	271	270
Sat Dec 24 11:58:16 2022	1671883096	0	271	271	270
Sat Dec 24 11:58:17 2022	1671883097	0	271	271	270
Sat Dec 24 11:58:17 2022	1671883097	0	271	271	270
Sat Dec 24 11:58:15 2022	1671883095	0	270	271	270
Sat Dec 24 11:58:18 2022	1671883098	0	271	271	270
Sat Dec 24 11:58:18 2022	1671883098	0	271	271	270
Sat Dec 24 11:58:18 2022	1671883098	0	271	271	270
Sat Dec 24 11:58:19 2022	1671883099	0	271	271	270
Sat Dec 24 11:58:16 2022	1671883096	0	271	271	270
Sat Dec 24 11:58:20 2022	1671883100	0	271	271	270
Sat Dec 24 11:58:19 2022	1671883099	0	271	271	270
Sat Dec 24 11:58:17 2022	1671883097	0	271	271	271
Sat Dec 24 11:58:20 2022	1671883100	0	271	271	271
Sat Dec 24 11:58:19 2022	1671883099	0	271	271	270
Sat Dec 24 11:58:18 2022	1671883098	0	271	271	270
Sat Dec 24 11:58:17 2022	1671883097	0	271	271	271
Sat Dec 24 11:58:19 2022	1671883099	0	271	271	271
Sat Dec 24 11:58:18 2022	1671883098	0	271	271	271
Sat Dec 24 11:58:16 2022	1671883096	0	271	271	271
Sat Dec 24 11:58:18 2022	1671883098	0	271	271	271
Sat Dec 24 11:58:16 2022	1671883096	0	271	271	271
Sat Dec 24 11:58:17 2022	1671883097	0	271	271	271
Sat Dec 24 11:58:19 2022	1671883099	0	271	271	271
Sat Dec 24 11:58:16 2022	1671883096	0	271	271	271
Sat Dec 24 11:58:19 2022	1671883099	0	271	271	271
Sat Dec 24 11:58:18 2022	1671883098	0	271	272	271
Sat Dec 24 11:58:18 2022	1671883098	0	271	272	271
Sat Dec 24 11:58:19 2022	1671883099	0	272	272	271
Sat Dec 24 11:58:17 2022	1671883097	0	272	272	271
Sat Dec 24 11:58:15 2022	1671883095	0	272	272	271
Sat Dec 24 11:58:17 2022	1671883097	0	272	272	271
Sat Dec 24 11:58:19 2022	1671883099	0	272	272	270
Sat Dec 24 11:58:16 2022	1671883096	0	272	272	271
Sat Dec 24 11:58:20 2022	1671883100	0	272	272	271
Sat Dec 24 11:58:16 2022	1671883096	0	272	272	271
Sat Dec 24 11:58:17 2022	1671883097	0	272	272	271
Sat Dec 24 11:58:18 2022	1671883098	0	272	272	271
Sat Dec 24 11:58:16 2022	1671883096	0	272	272	272
Sat Dec 24 11:58:18 2022	1671883098	0	272	272	271
Sat Dec 24 11:58:20 2022	1671883100	0	272	272	271
Sat Dec 24 11:58:16 2022	1671883096	0	272	272	272
Sat Dec 24 11:58:18 2022	1671883098	0	272	272	272
Sat Dec 24 11:58:20 2022	1671883100	0	272	272	272
Sat Dec 24 11:58:19 2022	1671883099	0	272	272	272
Sat Dec 24 11:58:20 2022	1671883100	0	272	272	272
Sat Dec 24 11:58:17 2022	1671883097	0	272	272	272
Sat Dec 24 11:58:20 2022	1671883100	0	272	272	272
Sat Dec 24 11:58:18 2022	1671883098	0	272	272	271
Sat Dec 24 11:58:17 2022	1671883097	0	272	272	271
Sat Dec 24 11:58:20 2022	1671883100	0	272	272	272
Sat Dec 24 11:58:16 2022	1671883096	0	272	272	272
Sat Dec 24 11:58:20 2022	1671883100	0	272	272	272
Sat Dec 24 11:58:16 2022	1671883096	0	272	272	272
Sat Dec 24 11:58:20 2022	1671883100	0	272	272	272
Sat Dec 24 11:58:18 2022	1671883098	0	272	272	272
Sat Dec 24 11:58:19 2022	1671883099	0	272	272	272
Sat Dec 24 11:58:16 2022	1671883096	0	272	272	272
Sat Dec 24 11:58:18 2022	1671883098	0	272	272	272
Sat Dec 24 11:58:15 2022	1671883095	0	272	273	272
Sat Dec 24 11:58:16 2022	1671883096	0	273	273	272
Sat Dec 24 11:58:20 2022	1671883100	0	273	273	270
Sat Dec 24 11:58:16 2022	1671883096	0	273	273	272
Sat Dec 24 11:58:19 2022	1671883099	0	273	273	272
Sat Dec 24 11:58:20 2022	1671883100	0	272	273	272
Sat Dec 24 11:58:20 2022	1671883100	0	273	273	272
Sat Dec 24 11:58:17 2022	1671883097	0	273	273	272
Sat Dec 24 11:58:19 2022	1671883099	0	273	273	272
Sat Dec 24 11:58:15 2022	1671883095	0	273	273	273
Sat Dec 24 11:58:15 2022	1671883095	3	270	273	270
Sat Dec 24 11:58:19 2022	1671883099	0	273	273	273
Sat Dec 24 11:58:19 2022	1671883099	0	273	273	272
Sat Dec 24 11:58:15 2022	1671883095	0	273	273	273
Sat Dec 24 11:58:18 2022	1671883098	0	273	273	272
Sat Dec 24 11:58:18 2022	1671883098	0	273	273	273
Sat Dec 24 11:58:19 2022	1671883099	0	273	273	273
Sat Dec 24 11:58:16 2022	1671883096	0	273	273	272
Sat Dec 24 11:58:19 2022	1671883099	0	273	273	272
Sat Dec 24 11:58:19 2022	1671883099	0	273	274	273
Sat Dec 24 11:58:19 2022	1671883099	0	274	274	273
Sat Dec 24 11:58:19 2022	1671883099	0	274	274	273
Sat Dec 24 11:58:17 2022	1671883097	0	273	274	273
Sat Dec 24 11:58:16 2022	1671883096	0	274	274	273
Sat Dec 24 11:58:17 2022	1671883097	0	274	274	273
Sat Dec 24 11:58:15 2022	1671883095	0	274	274	273
Sat Dec 24 11:58:17 2022	1671883097	0	274	274	273
Sat Dec 24 11:58:18 2022	1671883098	0	274	274	273
Sat Dec 24 11:58:17 2022	1671883097	0	274	274	273
Sat Dec 24 11:58:19 2022	1671883099	0	274	274	273
Sat Dec 24 11:58:16 2022	1671883096	0	274	274	274
Sat Dec 24 11:58:17 2022	1671883097	0	274	274	267
Sat Dec 24 11:58:18 2022	1671883098	0	274	274	273
Sat Dec 24 11:58:20 2022	1671883100	0	274	274	273
Sat Dec 24 11:58:18 2022	1671883098	0	274	274	273
Sat Dec 24 11:58:16 2022	1671883096	0	274	274	274
Sat Dec 24 11:58:18 2022	1671883098	0	274	274	273
Sat Dec 24 11:58:18 2022	1671883098	0	274	274	273
Sat Dec 24 11:58:17 2022	1671883097	0	274	274	273
Sat Dec 24 11:58:17 2022	1671883097	0	274	274	274
Sat Dec 24 11:58:17 2022	1671883097	0	274	274	274
Sat Dec 24 11:58:16 2022	1671883096	0	274	274	274
Sat Dec 24 11:58:19 2022	1671883099	0	274	274	274
Sat Dec 24 11:58:17 2022	1671883097	0	274	274	274
Sat Dec 24 11:58:18 2022	1671883098	0	274	274	274
Sat Dec 24 11:58:20 2022	1671883100	0	274	274	274
Sat Dec 24 11:58:18 2022	1671883098	0	275	275	273
Sat Dec 24 11:58:16 2022	1671883096	0	275	275	268
Sat Dec 24 11:58:18 2022	1671883098	0	275	275	274
Sat Dec 24 11:58:18 2022	1671883098	0	275	275	273
Sat Dec 24 11:58:20 2022	1671883100	0	275	275	274
Sat Dec 24 11:58:20 2022	1671883100	0	275	275	274
Sat Dec 24 11:58:17 2022	1671883097	0	275	275	274
Sat Dec 24 11:58:15 2022	1671883095	1	274	275	274
Sat Dec 24 11:58:20 2022	1671883100	0	275	275	274
Sat Dec 24 11:58:19 2022	1671883099	0	275	275	274
Sat Dec 24 11:58:17 2022	1671883097	0	275	275	274
Sat Dec 24 11:58:15 2022	1671883095	0	275	275	274
Sat Dec 24 11:58:18 2022	1671883098	0	275	275	275
Sat Dec 24 11:58:15 2022	1671883095	0	275	275	275
Sat Dec 24 11:58:18 2022	1671883098	0	275	275	275
Sat Dec 24 11:58:16 2022	1671883096	0	275	275	275
Sat Dec 24 11:58:19 2022	1671883099	0	275	275	274
Sat Dec 24 11:58:16 2022	1671883096	0	275	275	275
Sat Dec 24 11:58:18 2022	1671883098	1	275	275	274
Sat Dec 24 11:58:19 2022	1671883099	0	275	275	275
Sat Dec 24 11:58:17 2022	1671883097	0	275	275	275
Sat Dec 24 11:58:16 2022	1671883096	0	275	275	275
Sat Dec 24 11:58:18 2022	1671883098	0	275	275	275
Sat Dec 24 11:58:17 2022	1671883097	0	275	275	275
Sat Dec 24 11:58:18 2022	1671883098	0	275	276	275
Sat Dec 24 11:58:16 2022	1671883096	0	276	276	275
Sat Dec 24 11:58:18 2022	1671883098	0	276	276	275
Sat Dec 24 11:58:18 2022	1671883098	0	276	276	275
Sat Dec 24 11:58:16 2022	1671883096	0	276	276	275
Sat Dec 24 11:58:16 2022	1671883096	0	276	276	275
Sat Dec 24 11:58:16 2022	1671883096	0	276	276	275
Sat Dec 24 11:58:16 2022	1671883096	0	276	276	275
Sat Dec 24 11:58:19 2022	1671883099	0	276	276	275
Sat Dec 24 11:58:20 2022	1671883100	0	276	276	275
Sat Dec 24 11:58:20 2022	1671883100	0	276	276	275
Sat Dec 24 11:58:16 2022	1671883096	0	276	276	275
Sat Dec 24 11:58:15 2022	1671883095	0	276	276	274
Sat Dec 24 11:58:17 2022	1671883097	0	276	276	275
Sat Dec 24 11:58:20 2022	1671883100	0	276	276	275
Sat Dec 24 11:58:16 2022	1671883096	0	276	276	275
Sat Dec 24 11:58:18 2022	1671883098	0	276	276	276
Sat Dec 24 11:58:20 2022	1671883100	0	276	276	276
Sat Dec 24 11:58:19 2022	1671883099	0	276	276	275
Sat Dec 24 11:58:17 2022	1671883097	0	276	276	275
Sat Dec 24 11:58:19 2022	1671883099	0	276	276	276
Sat Dec 24 11:58:16 2022	1671883096	0	276	276	276
Sat Dec 24 11:58:20 2022	1671883100	0	276	276	276
Sat Dec 24 11:58:16 2022	1671883096	0	276	276	276
Sat Dec 24 11:58:20 2022	1671883100	0	276	276	276
Sat Dec 24 11:58:18 2022	1671883098	0	276	276	276
Sat Dec 24 11:58:20 2022	1671883100	0	276	276	276
Sat Dec 24 11:58:15 2022	1671883095	0	276	276	275
Sat Dec 24 11:58:18 2022	1671883098	0	277	277	276
Sat Dec 24 11:58:20 2022	1671883100	0	277	277	276
Sat Dec 24 11:58:18 2022	1671883098	0	277	277	276
Sat Dec 24 11:58:18 2022	1671883098	0	277	277	276
Sat Dec 24 11:58:16 2022	1671883096	0	277	277	276
Sat Dec 24 11:58:20 2022	1671883100	0	277	277	276
Sat Dec 24 11:58:19 2022	1671883099	0	276	277	276
Sat Dec 24 11:58:18 2022	1671883098	0	277	277	275
Sat Dec 24 11:58:20 2022	1671883100	0	277	277	276
Sat Dec 24 11:58:20 2022	1671883100	0	277	277	276
Sat Dec 24 11:58:18 2022	1671883098	0	277	277	276
Sat Dec 24 11:58:16 2022	1671883096	0	277	277	276
Sat Dec 24 11:58:19 2022	1671883099	0	277	277	276
Sat Dec 24 11:58:20 2022	1671883100	0	277	277	276
Sat Dec 24 11:58:16 2022	1671883096	0	277	277	276
Sat Dec 24 11:58:20 2022	1671883100	0	277	277	277
Sat Dec 24 11:58:18 2022	1671883098	0	277	277	277
Sat Dec 24 11:58:16 2022	1671883096	0	277	277	277
Sat Dec 24 11:58:16 2022	1671883096	0	277	277	277
Sat Dec 24 11:58:15 2022	1671883095	1	276	277	275
Sat Dec 24 11:58:19 2022	1671883099	0	277	277	277
Sat Dec 24 11:58:20 2022	1671883100	0	278	278	277
Sat Dec 24 11:58:19 2022	1671883099	0	278	278	277
Sat Dec 24 11:58:16 2022	1671883096	0	278	278	277
Sat Dec 24 11:58:18 2022	1671883098	0	278	278	277
Sat Dec 24 11:58:20 2022	1671883100	0	278	278	277
Sat Dec 24 11:58:15 2022	1671883095	0	278	278	277
Sat Dec 24 11:58:18 2022	1671883098	0	278	278	277
Sat Dec 24 11:58:19 2022	1671883099	0	278	278	277
Sat Dec 24 11:58:19 2022	1671883099	0	278	278	278
Sat Dec 24 11:58:17 2022	1671883097	0	278	278	277
Sat Dec 24 11:58:19 2022	1671883099	0	278	278	278
Sat Dec 24 11:58:16 2022	1671883096	0	278	278	278
Sat Dec 24 11:58:19 2022	1671883099	0	278	278	278
Sat Dec 24 11:58:20 2022	1671883100	0	278	278	277
Sat Dec 24 11:58:16 2022	1671883096	0	279	279	278
Sat Dec 24 11:58:18 2022	1671883098	0	279	279	278
Sat Dec 24 11:58:18 2022	1671883098	0	279	279	279
Sat Dec 24 11:58:16 2022	1671883096	0	279	279	279
Sat Dec 24 11:58:18 2022	1671883098	0	279	279	278
Sat Dec 24 11:58:18 2022	1671883098	0	279	279	279
Sat Dec 24 11:58:16 2022	1671883096	0	279	279	279
Sat Dec 24 11:58:17 2022	1671883097	0	279	279	279
Sat Dec 24 11:58:18 2022	1671883098	0	279	279	279
Sat Dec 24 11:58:16 2022	1671883096	0	279	279	279
Sat Dec 24 11:58:18 2022	1671883098	0	279	279	279
Sat Dec 24 11:58:16 2022	1671883096	0	279	279	278
Sat Dec 24 11:58:19 2022	1671883099	0	279	279	278
Sat Dec 24 11:58:16 2022	1671883096	0	279	279	278
Sat Dec 24 11:58:16 2022	1671883096	0	279	279	278
Sat Dec 24 11:58:17 2022	1671883097	0	279	279	279
Sat Dec 24 11:58:20 2022	1671883100	0	280	280	279
Sat Dec 24 11:58:18 2022	1671883098	0	280	280	278
Sat Dec 24 11:58:18 2022	1671883098	0	279	280	279
Sat Dec 24 11:58:17 2022	1671883097	0	280	280	278
Sat Dec 24 11:58:20 2022	1671883100	0	280	280	279
Sat Dec 24 11:58:18 2022	1671883098	0	280	280	279
Sat Dec 24 11:58:17 2022	1671883097	0	280	280	279
Sat Dec 24 11:58:16 2022	1671883096	0	280	280	279
Sat Dec 24 11:58:16 2022	1671883096	0	280	280	279
Sat Dec 24 11:58:19 2022	1671883099	0	280	280	280
Sat Dec 24 11:58:16 2022	1671883096	0	280	280	279
Sat Dec 24 11:58:15 2022	1671883095	0	280	280	279
Sat Dec 24 11:58:18 2022	1671883098	0	280	280	279
Sat Dec 24 11:58:16 2022	1671883096	0	280	280	279
Sat Dec 24 11:58:20 2022	1671883100	0	280	280	279
Sat Dec 24 11:58:15 2022	1671883095	1	279	280	278
Sat Dec 24 11:58:17 2022	1671883097	0	280	280	280
Sat Dec 24 11:58:19 2022	1671883099	0	280	280	279
Sat Dec 24 11:58:18 2022	1671883098	0	280	280	271
Sat Dec 24 11:58:20 2022	1671883100	0	280	280	280
Sat Dec 24 11:58:17 2022	1671883097	0	280	280	280
Sat Dec 24 11:58:16 2022	1671883096	0	280	280	280
Sat Dec 24 11:58:15 2022	1671883095	0	280	280	280
Sat Dec 24 11:58:16 2022	1671883096	0	280	280	276
Sat Dec 24 11:58:19 2022	1671883099	0	280	280	277
Sat Dec 24 11:58:20 2022	1671883100	0	280	280	280
Sat Dec 24 11:58:18 2022	1671883098	0	280	280	280
Sat Dec 24 11:58:18 2022	1671883098	0	280	280	280
Sat Dec 24 11:58:16 2022	1671883096	0	280	280	279
Sat Dec 24 11:58:16 2022	1671883096	0	280	280	280
Sat Dec 24 11:58:18 2022	1671883098	0	280	280	280
Sat Dec 24 11:58:19 2022	1671883099	0	280	280	280
Sat Dec 24 11:58:15 2022	1671883095	3	278	280	278
Sat Dec 24 11:58:16 2022	1671883096	0	280	280	280
Sat Dec 24 11:58:16 2022	1671883096	0	280	280	279
Sat Dec 24 11:58:18 2022	1671883098	0	280	281	280
Sat Dec 24 11:58:15 2022	1671883095	0	280	281	280
Sat Dec 24 11:58:20 2022	1671883100	0	281	281	280
Sat Dec 24 11:58:17 2022	1671883097	0	280	281	280
Sat Dec 24 11:58:18 2022	1671883098	0	281	281	280
Sat Dec 24 11:58:18 2022	1671883098	0	281	281	280
Sat Dec 24 11:58:16 2022	1671883096	0	281	281	280
Sat Dec 24 11:58:18 2022	1671883098	0	281	281	281
Sat Dec 24 11:58:16 2022	1671883096	0	281	281	280
Sat Dec 24 11:58:17 2022	1671883097	0	281	281	281
Sat Dec 24 11:58:17 2022	1671883097	0	281	281	281
Sat Dec 24 11:58:18 2022	1671883098	0	281	281	281
Sat Dec 24 11:58:18 2022	1671883098	0	281	281	281
Sat Dec 24 11:58:17 2022	1671883097	0	281	281	281
Sat Dec 24 11:58:17 2022	1671883097	0	281	281	281
Sat Dec 24 11:58:17 2022	1671883097	0	281	281	281
Sat Dec 24 11:58:19 2022	1671883099	0	281	281	281
Sat Dec 24 11:58:17 2022	1671883097	0	281	281	281
Sat Dec 24 11:58:19 2022	1671883099	0	281	282	281
Sat Dec 24 11:58:17 2022	1671883097	0	281	282	281
Sat Dec 24 11:58:19 2022	1671883099	0	281	282	281
Sat Dec 24 11:58:17 2022	1671883097	0	282	282	281
